deployment,endpoint,requests_target,timestamp,container,container_id,memory_original,memory_usage_mib,source_file
x3,search,1000,2026-09-17T05:08:25.7545500Z,book-reviews-a4-web-1,348cd506525f,126.5MiB / 15.17GiB,126.5,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:25.7545500Z,book-reviews-a4-web-2,660681595a5e,127.9MiB / 15.17GiB,127.9,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:25.7545500Z,book-reviews-a4-web-3,a1cb37b7da6b,127.2MiB / 15.17GiB,127.2,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:25.7545500Z,book-reviews-a4-static-1,69b93e454d61,30.12MiB / 15.17GiB,30.12,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:25.7545500Z,book-reviews-a4-db-1,ca43277e8356,53.93MiB / 15.17GiB,53.93,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:25.7545500Z,book-reviews-a4-redis-1,87235cf2e925,15.58MiB / 192MiB,15.58,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:25.7545500Z,book-reviews-a4-traefik-1,9848c97527b3,122.8MiB / 15.17GiB,122.8,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:25.7545500Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.459GiB / 1.5GiB,1494.016,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:33.6315491Z,book-reviews-a4-web-1,348cd506525f,126.5MiB / 15.17GiB,126.5,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:33.6315491Z,book-reviews-a4-web-2,660681595a5e,126.6MiB / 15.17GiB,126.6,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:33.6315491Z,book-reviews-a4-web-3,a1cb37b7da6b,126.9MiB / 15.17GiB,126.9,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:33.6315491Z,book-reviews-a4-static-1,69b93e454d61,30.47MiB / 15.17GiB,30.47,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:33.6315491Z,book-reviews-a4-db-1,ca43277e8356,54.29MiB / 15.17GiB,54.29,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:33.6315491Z,book-reviews-a4-redis-1,87235cf2e925,16.13MiB / 192MiB,16.13,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:33.6315491Z,book-reviews-a4-traefik-1,9848c97527b3,123MiB / 15.17GiB,123.0,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:33.6315491Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.459GiB / 1.5GiB,1494.016,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:41.0478754Z,book-reviews-a4-web-1,348cd506525f,127.1MiB / 15.17GiB,127.1,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:41.0478754Z,book-reviews-a4-web-2,660681595a5e,128.1MiB / 15.17GiB,128.1,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:41.0478754Z,book-reviews-a4-web-3,a1cb37b7da6b,125.9MiB / 15.17GiB,125.9,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:41.0478754Z,book-reviews-a4-static-1,69b93e454d61,30.2MiB / 15.17GiB,30.2,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:41.0478754Z,book-reviews-a4-db-1,ca43277e8356,53.7MiB / 15.17GiB,53.7,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:41.0478754Z,book-reviews-a4-redis-1,87235cf2e925,16.02MiB / 192MiB,16.02,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:41.0478754Z,book-reviews-a4-traefik-1,9848c97527b3,122.5MiB / 15.17GiB,122.5,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:41.0478754Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.459GiB / 1.5GiB,1494.016,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:48.9440421Z,book-reviews-a4-web-1,348cd506525f,127MiB / 15.17GiB,127.0,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:48.9440421Z,book-reviews-a4-web-2,660681595a5e,127.5MiB / 15.17GiB,127.5,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:48.9440421Z,book-reviews-a4-web-3,a1cb37b7da6b,126.3MiB / 15.17GiB,126.3,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:48.9440421Z,book-reviews-a4-static-1,69b93e454d61,30.71MiB / 15.17GiB,30.71,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:48.9440421Z,book-reviews-a4-db-1,ca43277e8356,53.05MiB / 15.17GiB,53.05,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:48.9440421Z,book-reviews-a4-redis-1,87235cf2e925,16.67MiB / 192MiB,16.67,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:48.9440421Z,book-reviews-a4-traefik-1,9848c97527b3,122.1MiB / 15.17GiB,122.1,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:48.9440421Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.459GiB / 1.5GiB,1494.016,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:56.8248464Z,book-reviews-a4-web-1,348cd506525f,128MiB / 15.17GiB,128.0,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:56.8248464Z,book-reviews-a4-web-2,660681595a5e,127.9MiB / 15.17GiB,127.9,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:56.8248464Z,book-reviews-a4-web-3,a1cb37b7da6b,127.3MiB / 15.17GiB,127.3,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:56.8248464Z,book-reviews-a4-static-1,69b93e454d61,30.34MiB / 15.17GiB,30.34,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:56.8248464Z,book-reviews-a4-db-1,ca43277e8356,53.43MiB / 15.17GiB,53.43,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:56.8248464Z,book-reviews-a4-redis-1,87235cf2e925,17.12MiB / 192MiB,17.12,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:56.8248464Z,book-reviews-a4-traefik-1,9848c97527b3,122.7MiB / 15.17GiB,122.7,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:08:56.8248464Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.459GiB / 1.5GiB,1494.016,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:09:04.7126065Z,book-reviews-a4-web-1,348cd506525f,127.3MiB / 15.17GiB,127.3,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:09:04.7126065Z,book-reviews-a4-web-2,660681595a5e,126.7MiB / 15.17GiB,126.7,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:09:04.7126065Z,book-reviews-a4-web-3,a1cb37b7da6b,126.3MiB / 15.17GiB,126.3,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:09:04.7126065Z,book-reviews-a4-static-1,69b93e454d61,30.32MiB / 15.17GiB,30.32,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:09:04.7126065Z,book-reviews-a4-db-1,ca43277e8356,53.67MiB / 15.17GiB,53.67,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:09:04.7126065Z,book-reviews-a4-redis-1,87235cf2e925,20.56MiB / 192MiB,20.56,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:09:04.7126065Z,book-reviews-a4-traefik-1,9848c97527b3,122.6MiB / 15.17GiB,122.6,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:09:04.7126065Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.46GiB / 1.5GiB,1495.04,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:09:12.0885297Z,book-reviews-a4-web-1,348cd506525f,125.8MiB / 15.17GiB,125.8,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:09:12.0885297Z,book-reviews-a4-web-2,660681595a5e,126.1MiB / 15.17GiB,126.1,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:09:12.0885297Z,book-reviews-a4-web-3,a1cb37b7da6b,125.4MiB / 15.17GiB,125.4,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:09:12.0885297Z,book-reviews-a4-static-1,69b93e454d61,29.99MiB / 15.17GiB,29.99,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:09:12.0885297Z,book-reviews-a4-db-1,ca43277e8356,53.6MiB / 15.17GiB,53.6,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:09:12.0885297Z,book-reviews-a4-redis-1,87235cf2e925,15.21MiB / 192MiB,15.21,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:09:12.0885297Z,book-reviews-a4-traefik-1,9848c97527b3,123.2MiB / 15.17GiB,123.2,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:09:12.0885297Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.459GiB / 1.5GiB,1494.016,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:09:20.0013613Z,book-reviews-a4-web-1,348cd506525f,127.1MiB / 15.17GiB,127.1,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:09:20.0013613Z,book-reviews-a4-web-2,660681595a5e,126.4MiB / 15.17GiB,126.4,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:09:20.0013613Z,book-reviews-a4-web-3,a1cb37b7da6b,126.3MiB / 15.17GiB,126.3,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:09:20.0013613Z,book-reviews-a4-static-1,69b93e454d61,30.25MiB / 15.17GiB,30.25,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:09:20.0013613Z,book-reviews-a4-db-1,ca43277e8356,53.68MiB / 15.17GiB,53.68,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:09:20.0013613Z,book-reviews-a4-redis-1,87235cf2e925,16.43MiB / 192MiB,16.43,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:09:20.0013613Z,book-reviews-a4-traefik-1,9848c97527b3,121.7MiB / 15.17GiB,121.7,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,1000,2026-09-17T05:09:20.0013613Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.459GiB / 1.5GiB,1494.016,results/matrix-20260916-2305/scaled-search-1000/containers.jsonl
x3,search,5000,2026-09-17T05:25:05.9703181Z,book-reviews-a4-web-1,348cd506525f,129.8MiB / 15.17GiB,129.8,results/matrix-20260916-2305/scaled-search-5000/containers.jsonl
x3,search,5000,2026-09-17T05:25:05.9703181Z,book-reviews-a4-web-2,660681595a5e,130.7MiB / 15.17GiB,130.7,results/matrix-20260916-2305/scaled-search-5000/containers.jsonl
x3,search,5000,2026-09-17T05:25:05.9703181Z,book-reviews-a4-web-3,a1cb37b7da6b,130.2MiB / 15.17GiB,130.2,results/matrix-20260916-2305/scaled-search-5000/containers.jsonl
x3,search,5000,2026-09-17T05:25:05.9703181Z,book-reviews-a4-static-1,69b93e454d61,30.37MiB / 15.17GiB,30.37,results/matrix-20260916-2305/scaled-search-5000/containers.jsonl
x3,search,5000,2026-09-17T05:25:05.9703181Z,book-reviews-a4-db-1,ca43277e8356,56.5MiB / 15.17GiB,56.5,results/matrix-20260916-2305/scaled-search-5000/containers.jsonl
x3,search,5000,2026-09-17T05:25:05.9703181Z,book-reviews-a4-redis-1,87235cf2e925,17.72MiB / 192MiB,17.72,results/matrix-20260916-2305/scaled-search-5000/containers.jsonl
x3,search,5000,2026-09-17T05:25:05.9703181Z,book-reviews-a4-traefik-1,9848c97527b3,121.6MiB / 15.17GiB,121.6,results/matrix-20260916-2305/scaled-search-5000/containers.jsonl
x3,search,5000,2026-09-17T05:25:05.9703181Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.458GiB / 1.5GiB,1492.992,results/matrix-20260916-2305/scaled-search-5000/containers.jsonl
x3,search,5000,2026-09-17T05:25:15.0419765Z,book-reviews-a4-web-1,348cd506525f,129.3MiB / 15.17GiB,129.3,results/matrix-20260916-2305/scaled-search-5000/containers.jsonl
x3,search,5000,2026-09-17T05:25:15.0419765Z,book-reviews-a4-web-2,660681595a5e,129.8MiB / 15.17GiB,129.8,results/matrix-20260916-2305/scaled-search-5000/containers.jsonl
x3,search,5000,2026-09-17T05:25:15.0419765Z,book-reviews-a4-web-3,a1cb37b7da6b,130.4MiB / 15.17GiB,130.4,results/matrix-20260916-2305/scaled-search-5000/containers.jsonl
x3,search,5000,2026-09-17T05:25:15.0419765Z,book-reviews-a4-static-1,69b93e454d61,31.11MiB / 15.17GiB,31.11,results/matrix-20260916-2305/scaled-search-5000/containers.jsonl
x3,search,5000,2026-09-17T05:25:15.0419765Z,book-reviews-a4-db-1,ca43277e8356,57.02MiB / 15.17GiB,57.02,results/matrix-20260916-2305/scaled-search-5000/containers.jsonl
x3,search,5000,2026-09-17T05:25:15.0419765Z,book-reviews-a4-redis-1,87235cf2e925,17.43MiB / 192MiB,17.43,results/matrix-20260916-2305/scaled-search-5000/containers.jsonl
x3,search,5000,2026-09-17T05:25:15.0419765Z,book-reviews-a4-traefik-1,9848c97527b3,121.6MiB / 15.17GiB,121.6,results/matrix-20260916-2305/scaled-search-5000/containers.jsonl
x3,search,5000,2026-09-17T05:25:15.0419765Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.459GiB / 1.5GiB,1494.016,results/matrix-20260916-2305/scaled-search-5000/containers.jsonl
x3,search,5000,2026-09-17T05:25:22.8698640Z,book-reviews-a4-web-1,348cd506525f,129.8MiB / 15.17GiB,129.8,results/matrix-20260916-2305/scaled-search-5000/containers.jsonl
x3,search,5000,2026-09-17T05:25:22.8698640Z,book-reviews-a4-web-2,660681595a5e,130MiB / 15.17GiB,130.0,results/matrix-20260916-2305/scaled-search-5000/containers.jsonl
x3,search,5000,2026-09-17T05:25:22.8698640Z,book-reviews-a4-web-3,a1cb37b7da6b,129.3MiB / 15.17GiB,129.3,results/matrix-20260916-2305/scaled-search-5000/containers.jsonl
x3,search,5000,2026-09-17T05:25:22.8698640Z,book-reviews-a4-static-1,69b93e454d61,29.9MiB / 15.17GiB,29.9,results/matrix-20260916-2305/scaled-search-5000/containers.jsonl
x3,search,5000,2026-09-17T05:25:22.8698640Z,book-reviews-a4-db-1,ca43277e8356,57.06MiB / 15.17GiB,57.06,results/matrix-20260916-2305/scaled-search-5000/containers.jsonl
x3,search,5000,2026-09-17T05:25:22.8698640Z,book-reviews-a4-redis-1,87235cf2e925,17.97MiB / 192MiB,17.97,results/matrix-20260916-2305/scaled-search-5000/containers.jsonl
x3,search,5000,2026-09-17T05:25:22.8698640Z,book-reviews-a4-traefik-1,9848c97527b3,123.2MiB / 15.17GiB,123.2,results/matrix-20260916-2305/scaled-search-5000/containers.jsonl
x3,search,5000,2026-09-17T05:25:22.8698640Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.459GiB / 1.5GiB,1494.016,results/matrix-20260916-2305/scaled-search-5000/containers.jsonl
x3,search,5000,2026-09-17T05:25:30.8590639Z,book-reviews-a4-web-1,348cd506525f,129.2MiB / 15.17GiB,129.2,results/matrix-20260916-2305/scaled-search-5000/containers.jsonl
x3,search,5000,2026-09-17T05:25:30.8590639Z,book-reviews-a4-web-2,660681595a5e,129.4MiB / 15.17GiB,129.4,results/matrix-20260916-2305/scaled-search-5000/containers.jsonl
x3,search,5000,2026-09-17T05:25:30.8590639Z,book-reviews-a4-web-3,a1cb37b7da6b,129.7MiB / 15.17GiB,129.7,results/matrix-20260916-2305/scaled-search-5000/containers.jsonl
x3,search,5000,2026-09-17T05:25:30.8590639Z,book-reviews-a4-static-1,69b93e454d61,29.91MiB / 15.17GiB,29.91,results/matrix-20260916-2305/scaled-search-5000/containers.jsonl
x3,search,5000,2026-09-17T05:25:30.8590639Z,book-reviews-a4-db-1,ca43277e8356,57.04MiB / 15.17GiB,57.04,results/matrix-20260916-2305/scaled-search-5000/containers.jsonl
x3,search,5000,2026-09-17T05:25:30.8590639Z,book-reviews-a4-redis-1,87235cf2e925,18.44MiB / 192MiB,18.44,results/matrix-20260916-2305/scaled-search-5000/containers.jsonl
x3,search,5000,2026-09-17T05:25:30.8590639Z,book-reviews-a4-traefik-1,9848c97527b3,123.1MiB / 15.17GiB,123.1,results/matrix-20260916-2305/scaled-search-5000/containers.jsonl
x3,search,5000,2026-09-17T05:25:30.8590639Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.492GiB / 1.5GiB,1527.808,results/matrix-20260916-2305/scaled-search-5000/containers.jsonl
x3,search,5000,2026-09-17T05:25:38.8608305Z,book-reviews-a4-web-1,348cd506525f,129MiB / 15.17GiB,129.0,results/matrix-20260916-2305/scaled-search-5000/containers.jsonl
x3,search,5000,2026-09-17T05:25:38.8608305Z,book-reviews-a4-web-2,660681595a5e,130.9MiB / 15.17GiB,130.9,results/matrix-20260916-2305/scaled-search-5000/containers.jsonl
x3,search,5000,2026-09-17T05:25:38.8608305Z,book-reviews-a4-web-3,a1cb37b7da6b,128.8MiB / 15.17GiB,128.8,results/matrix-20260916-2305/scaled-search-5000/containers.jsonl
x3,search,5000,2026-09-17T05:25:38.8608305Z,book-reviews-a4-static-1,69b93e454d61,29.91MiB / 15.17GiB,29.91,results/matrix-20260916-2305/scaled-search-5000/containers.jsonl
x3,search,5000,2026-09-17T05:25:38.8608305Z,book-reviews-a4-db-1,ca43277e8356,56.93MiB / 15.17GiB,56.93,results/matrix-20260916-2305/scaled-search-5000/containers.jsonl
x3,search,5000,2026-09-17T05:25:38.8608305Z,book-reviews-a4-redis-1,87235cf2e925,18.29MiB / 192MiB,18.29,results/matrix-20260916-2305/scaled-search-5000/containers.jsonl
x3,search,5000,2026-09-17T05:25:38.8608305Z,book-reviews-a4-traefik-1,9848c97527b3,123.4MiB / 15.17GiB,123.4,results/matrix-20260916-2305/scaled-search-5000/containers.jsonl
x3,search,5000,2026-09-17T05:25:38.8608305Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.5GiB / 1.5GiB,1536.0,results/matrix-20260916-2305/scaled-search-5000/containers.jsonl
x3,search,5000,2026-09-17T05:25:46.8170476Z,book-reviews-a4-web-1,348cd506525f,129.4MiB / 15.17GiB,129.4,results/matrix-20260916-2305/scaled-search-5000/containers.jsonl
x3,search,5000,2026-09-17T05:25:46.8170476Z,book-reviews-a4-web-2,660681595a5e,130.8MiB / 15.17GiB,130.8,results/matrix-20260916-2305/scaled-search-5000/containers.jsonl
x3,search,5000,2026-09-17T05:25:46.8170476Z,book-reviews-a4-web-3,a1cb37b7da6b,129.1MiB / 15.17GiB,129.1,results/matrix-20260916-2305/scaled-search-5000/containers.jsonl
x3,search,5000,2026-09-17T05:25:46.8170476Z,book-reviews-a4-static-1,69b93e454d61,29.93MiB / 15.17GiB,29.93,results/matrix-20260916-2305/scaled-search-5000/containers.jsonl
x3,search,5000,2026-09-17T05:25:46.8170476Z,book-reviews-a4-db-1,ca43277e8356,56.84MiB / 15.17GiB,56.84,results/matrix-20260916-2305/scaled-search-5000/containers.jsonl
x3,search,5000,2026-09-17T05:25:46.8170476Z,book-reviews-a4-redis-1,87235cf2e925,18.02MiB / 192MiB,18.02,results/matrix-20260916-2305/scaled-search-5000/containers.jsonl
x3,search,5000,2026-09-17T05:25:46.8170476Z,book-reviews-a4-traefik-1,9848c97527b3,123.5MiB / 15.17GiB,123.5,results/matrix-20260916-2305/scaled-search-5000/containers.jsonl
x3,search,5000,2026-09-17T05:25:46.8170476Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.463GiB / 1.5GiB,1498.112,results/matrix-20260916-2305/scaled-search-5000/containers.jsonl
x3,search,5000,2026-09-17T05:25:54.7773197Z,book-reviews-a4-web-1,348cd506525f,128.6MiB / 15.17GiB,128.6,results/matrix-20260916-2305/scaled-search-5000/containers.jsonl
x3,search,5000,2026-09-17T05:25:54.7773197Z,book-reviews-a4-web-2,660681595a5e,130.6MiB / 15.17GiB,130.6,results/matrix-20260916-2305/scaled-search-5000/containers.jsonl
x3,search,5000,2026-09-17T05:25:54.7773197Z,book-reviews-a4-web-3,a1cb37b7da6b,129.1MiB / 15.17GiB,129.1,results/matrix-20260916-2305/scaled-search-5000/containers.jsonl
x3,search,5000,2026-09-17T05:25:54.7773197Z,book-reviews-a4-static-1,69b93e454d61,29.93MiB / 15.17GiB,29.93,results/matrix-20260916-2305/scaled-search-5000/containers.jsonl
x3,search,5000,2026-09-17T05:25:54.7773197Z,book-reviews-a4-db-1,ca43277e8356,56.66MiB / 15.17GiB,56.66,results/matrix-20260916-2305/scaled-search-5000/containers.jsonl
x3,search,5000,2026-09-17T05:25:54.7773197Z,book-reviews-a4-redis-1,87235cf2e925,19.09MiB / 192MiB,19.09,results/matrix-20260916-2305/scaled-search-5000/containers.jsonl
x3,search,5000,2026-09-17T05:25:54.7773197Z,book-reviews-a4-traefik-1,9848c97527b3,123.6MiB / 15.17GiB,123.6,results/matrix-20260916-2305/scaled-search-5000/containers.jsonl
x3,search,5000,2026-09-17T05:25:54.7773197Z,book-reviews-a4-opensearch-1,48f7e9560c08,1.494GiB / 1.5GiB,1529.856,results/matrix-20260916-2305/scaled-search-5000/containers.jsonl
x3,search,5000,2026-09-17T05:26:01.8167092Z,book-reviews-a4-web-1,348cd506525f,129.5MiB / 15.17GiB,129.5,results/matrix-20260916-2305/scaled-search-5000/containers.jsonl
